,RELIANCE,TCS,HDFCBANK,INFY,ICICIBANK,SBIN,BHARTI,ITC,KOTAKBANK,HINDUNILVR
2021-08-03,3001.9701519779837,3995.801058322513,1924.847984310377,2385.7355541260295,1264.043505629585,628.1581927106399,803.5790234582663,267.892671923997,2522.548219570978,3391.2177505067393
2021-08-04,3010.4146238557896,3914.686792439257,1924.7483121837597,2343.7753216970077,1257.551735685265,614.5918457693484,803.7992258961153,265.8900200019514,2483.3494361168136,3286.0867877767555
2021-08-05,3010.8871718663827,4002.8103368049274,1976.4988580346042,2378.741770336112,1277.095428911133,629.9826189560722,801.7352743344359,267.893599903213,2538.458592818385,3347.2053660874885
2021-08-06,3007.9168902878187,3992.232479507757,1952.8002464368283,2349.346013264511,1261.702968342008,625.3203753879341,808.6198866493019,264.98434172385475,2545.4928336345815,3319.9269871007023
2021-08-09,3008.6803198230778,3956.9316682014774,1890.316453844661,2349.817769320697,1239.8835356286236,609.3510461156142,802.3074992851292,265.4199805915908,2472.4374466326935,3292.3905562359737
2021-08-10,3048.3495756067136,3917.2822541261285,1902.3258722054377,2298.326842816964,1254.9049723409728,616.1227264690008,783.7892032556701,269.15006628964215,2473.5481024561136,3286.7008873171217
2021-08-11,3059.799121194536,3980.326812333602,1888.7416218751673,2328.2089241726294,1255.7753464358198,620.0947991700724,789.4503908377085,268.3714516323598,2460.2561116250045,3285.9865410520597
2021-08-12,3010.345759886998,3815.308700899078,1866.5883326399096,2270.881028138583,1207.564076879057,593.9291349702924,779.785022074681,272.5733146405517,2397.666337825385,3269.3185464775684
2021-08-13,3003.4597438196784,3878.29618751645,1857.5820692621485,2278.8564884544326,1197.197912062098,583.1777438434716,781.6347999654939,277.61018628476376,2390.098223378963,3288.333505171494
2021-08-16,2991.4539926947286,3798.965904172745,1865.4105943220584,2240.4815943181065,1196.9400760991546,606.0960728580211,782.8150915442059,275.11245254901604,2393.166008922475,3307.4370691657373
2021-08-17,2998.5644979206477,3736.442938439322,1880.8372104059345,2196.5186512229443,1228.5768903120213,626.8495445542325,779.4061606146645,279.9672878860899,2430.559077517823,3364.1749713193694
2021-08-18,3023.3266823171157,3710.5554555124036,1868.5538964602101,2209.539408941568,1220.267443041049,619.6750351685755,766.6994325338893,280.8983347062513,2454.792902408447,3332.072509468966
2021-08-19,3026.2658716933315,3778.4345151650127,1876.0464961671873,2253.911288092971,1211.9847265517428,620.585713900023,768.3849600795963,284.3988296238577,2477.428595180411,3437.848844671452
2021-08-20,3055.8204495535597,3809.339968535388,1891.8322130262923,2262.080578474879,1227.4058043005584,625.8537339996532,775.0525264013994,289.87258578335866,2479.497570426065,3512.4992498101574
2021-08-23,3121.710243272211,3837.065866599427,1861.377007380136,2258.4183779083273,1234.7415328184923,625.6802159586313,765.7457124763336,288.3865521948622,2493.020483153791,3522.5810829362968
2021-08-24,3111.822157776967,3815.9025167675422,1847.324870876887,2223.6937343481727,1247.5274891254687,626.5005200668425,778.3921805063525,293.9350303018379,2517.8564558204935,3541.0406914849677
2021-08-25,3133.519728011337,3826.286657006522,1832.8650327732435,2235.854332546175,1226.7821409715148,626.5272308960203,771.9191158533682,294.11628887628274,2504.008344063257,3527.3362671552236
2021-08-26,3164.4736016669062,3819.7132515054855,1859.432468140744,2202.8743937222644,1244.5882875615464,650.892431594155,764.6523844098615,292.5134833003734,2546.4251390385452,3529.272187013969
2021-08-27,3183.874673857078,3853.2444948760362,1883.024757710756,2249.163944703004,1265.0833123685507,658.8714611490745,778.9922136657019,300.62709949024895,2574.847985045259,3550.2005492188564
2021-08-30,3241.7848751026604,3876.098381784767,1848.4644184198228,2279.4900141135777,1245.424276682696,647.5143138976771,781.9459032094577,301.2001122345105,2559.928547730323,3535.5152328974727
2021-08-31,3270.016399557767,3877.9862749670997,1872.335501840558,2299.6593898314813,1248.258578730926,659.5695855463113,779.2696145374254,304.6566241662177,2583.6826030036527,3620.4015998830955
2021-09-01,3260.452597731331,3857.805038014606,1867.2159044107216,2281.6902418875193,1255.319854347529,649.2802614642586,765.546827562891,300.3717444956911,2598.0696661474426,3656.783555824343
2021-09-02,3257.0157974947797,3849.1672377614223,1867.0039690802353,2307.663184960547,1243.139219867558,646.436154954232,775.7741253302282,302.2271453719711,2591.9369856429557,3702.6797747968417
2021-09-03,3123.1113963873936,3818.6122953900026,1817.3655027547782,2237.603872879466,1212.494208851901,639.9015670209205,762.9127213123925,302.7376352250285,2577.577704222265,3732.1345438016547
2021-09-06,3206.7149684669166,3895.408354201114,1847.6679747541539,2238.071965726764,1232.6783169984928,645.2959955896541,796.4615052572088,304.757848586537,2612.0232197288638,3785.2151550022536
2021-09-07,3210.812404359197,3981.059363063124,1844.4266576030168,2281.8303981629924,1223.173270018315,631.693165359402,792.0851911322184,304.51037415171993,2591.050362826727,3759.719992062723
2021-09-08,3142.3371868729514,3944.208308822568,1790.272072882407,2276.950106284515,1190.7335029449805,603.3553216925345,777.9238276137985,299.4028184083524,2536.6600354988664,3762.5488502065914
2021-09-09,3052.698450255117,3905.854940093155,1761.814499618966,2270.995046282559,1171.4343651782954,587.722480925539,766.458707488411,294.6979110828138,2521.585224818521,3724.8652429546737
2021-09-10,3147.338433794146,3951.4466845728243,1772.8520473327349,2257.1929180343677,1162.652489275864,576.1482213012849,771.6096356212996,297.27410119770497,2481.8990556853187,3778.15433680063
2021-09-13,3125.3301803072886,3948.694983347031,1803.6411428875576,2281.728205301726,1173.7562374924303,576.759601388258,750.0486909236655,294.58847971711816,2494.8454430860415,3728.8200350548022
2021-09-14,3120.718020593145,3951.1904339054704,1797.7994549733676,2265.565848867164,1172.6172975553288,578.9535274854948,737.5640668680387,299.0029668194868,2491.215418519724,3749.5303894947856
2021-09-15,3157.582542826799,3982.1392150810375,1831.5534371298868,2291.808424196581,1185.6914245750813,589.5266216948775,731.2273069374992,300.3265728679488,2518.3258702501394,3756.9759080152126
2021-09-16,3153.05782154641,3889.2898991247675,1807.0901397144455,2249.145678354452,1173.9945537906913,576.1272221912584,737.3126045480659,296.6177206856934,2508.0377771779476,3747.567450660678
2021-09-17,3122.974375663356,3961.6764672007457,1781.8293541553167,2302.4627793161726,1172.716200167528,568.2479326116397,754.6270219422801,296.04402387753737,2505.2329528156797,3756.679762722016
2021-09-20,3118.215824542478,4000.2770567033067,1802.9737236573815,2277.224565645036,1199.914299627073,568.7408081587373,770.5192548552511,301.29596295034787,2513.6905150209955,3784.1711167673793
2021-09-21,3066.1970664571545,3964.2127638429088,1779.926407415416,2277.0189588341186,1200.339867209901,575.4034481102835,761.4848860524613,299.67248548931985,2477.8052766484225,3735.0953950533435
2021-09-22,3114.981819842414,4070.714373198818,1775.6163484044741,2310.9003279295885,1203.209881672792,578.2555564574541,758.8260046050582,301.85116055767014,2476.0130127080834,3750.261423821154
2021-09-23,3143.7512796757255,4086.970759626733,1774.2168974205945,2316.131843989498,1204.091553532362,576.1652240815713,757.2561900974398,307.8233352114567,2486.973507490281,3774.41166200232
2021-09-24,3180.3238774894676,4089.8910500182383,1809.121367202821,2332.176510697563,1224.4891145696954,589.7384632042322,745.6318819474329,304.68912358941174,2497.4392179171805,3768.4091740982926
2021-09-27,3270.2219730299744,4252.203261380877,1862.3529644034347,2427.548223678342,1238.5387645566698,596.5107035950253,751.0266328997192,304.7832240933531,2531.5892471615257,3771.4998727472257
2021-09-28,3171.7297450531523,4241.211811334215,1814.0503736995297,2420.8953453906956,1232.7129014918055,582.7209357446571,717.7728991033506,301.25326389221897,2523.8482453709166,3805.7868571298045
2021-09-29,3112.741321281531,4236.881546688955,1789.6037704626685,2411.6061388222065,1249.7122821385303,575.2111747677715,719.0142730147465,302.5795737859804,2545.96879587202,3816.9567918209436
2021-09-30,3129.7258394872606,4226.611995659088,1798.4320675892582,2399.32994459582,1264.2727733512222,578.4673616814781,724.689372676602,303.21354202285534,2583.2861377006984,3825.950117655574
2021-10-01,3045.3415139016843,4248.051368524643,1761.152495832866,2384.5750539639794,1229.259303383722,572.4514456914221,696.13399531167,311.6912803230794,2561.9498574168474,3859.1450387024247
2021-10-04,3044.506530356949,4263.7596534138665,1774.155398469229,2410.624925964655,1244.2339844241135,579.0626135264347,697.6241198669687,311.83986489733246,2579.0430764363537,3907.7354201393946
2021-10-05,3074.91342548914,4128.694750726939,1781.2372930968736,2356.9631143028478,1248.9610005324976,578.9479013834654,704.8627431717865,315.6661673622715,2564.6175368093413,3945.4509185537872
2021-10-06,3030.0068162112343,4036.2918896173232,1746.8916829817567,2332.5931545240724,1238.1010799431567,574.9596441415188,705.3539105790078,316.3821766260673,2527.866698016635,3953.6115753560102
2021-10-07,3070.2543614342308,4096.580422890341,1789.1803288608908,2385.281593745305,1270.9494460363903,597.3829806924061,715.5742037416421,315.45704663615214,2579.6919065276306,3937.58873341741
2021-10-08,3039.5747825137864,4074.110757927839,1761.9693842705544,2362.779606632961,1228.1550182716082,582.0659845641488,707.8489246440595,310.50141656529706,2539.7710714980526,3931.221677969477
2021-10-11,2965.338588479281,3997.569925478865,1719.651230847603,2296.1563914198387,1208.4256180804525,569.7549134583488,695.0982831157663,301.01060325982934,2510.0740110840447,3814.9245107130173
2021-10-12,2969.8912887174833,4014.8199610981974,1752.1942670818103,2274.1742947349526,1188.022818009574,568.139848906839,713.3277582678288,305.89462480373584,2507.567895673569,3831.04939085558
2021-10-13,3009.658487187229,3988.7442101604875,1769.109650395247,2278.566720542779,1213.915610337532,597.5223691820153,722.9348187404303,305.70989260910574,2550.2704411218624,3773.1887948637795
2021-10-14,2978.667900310525,3953.407117225927,1746.34361681415,2263.146738626225,1188.524742276079,594.0495039378129,717.2877853334103,304.3169238079555,2513.008860823104,3758.9381087056977
2021-10-15,3019.40726217144,3933.3474871246863,1739.1561836038065,2246.8548359733186,1171.1232754430607,582.123808935514,709.2910304938077,306.9174399816924,2493.6682109176236,3776.4754681301606
2021-10-18,3061.9476561348383,3949.529496174599,1759.2877247412996,2255.115783879457,1188.918039418615,586.6912904716888,688.545031013863,306.82824311906745,2543.4718468237506,3814.846983071458
2021-10-19,3110.691539730209,4036.6490225266966,1782.2263717195997,2303.606044143006,1198.5725386586491,590.4917940540059,702.177163996451,312.90063082651494,2563.2465600881624,3845.0447643432117
2021-10-20,3112.554133295127,4068.840458768299,1754.2470505713054,2256.0303717438137,1177.1294809507094,572.718386948108,692.6196519135325,311.08221014636183,2516.6668329188433,3880.6850517625976
2021-10-21,3130.45912157971,4094.3735064429925,1774.8378561516954,2241.1794759472655,1202.7462588083138,583.343542762079,704.3028531677176,308.6699497822913,2519.9279531186826,3909.023813144967
2021-10-22,3150.9306341727424,4060.460480181956,1756.4558635674227,2253.5585919753626,1179.806961486159,584.8051660566091,692.1262308812549,310.03212895696845,2490.2351028506255,3927.4969002158196
2021-10-25,3125.8902928176913,4040.5770366529828,1749.5912385318604,2218.289686404031,1183.2096224806196,581.9037246523363,687.6464792954049,305.9706888536022,2438.314394997447,3892.6542762047116
2021-10-26,3248.861202186176,4143.924213178942,1787.719301401737,2264.0832026672456,1214.8517919666951,601.3101620867766,688.2569010899459,312.648827837975,2503.909343483592,3977.0813856778095
2021-10-27,3273.30493239323,4158.355646669229,1809.8399215992592,2288.7121309735485,1224.4986891482931,602.9506559641334,692.718451260642,319.3352849187432,2497.04305462355,3965.38190333454
2021-10-28,3283.7470850753543,4167.332900722111,1817.0726410644763,2300.1243621308163,1226.673037842101,615.115298430181,678.6926320129068,316.12149426233896,2505.2136816780862,3882.844109572083
2021-10-29,3276.5990371884295,4251.37071586133,1825.218208262838,2343.6762049026142,1215.4718460098368,607.6473443512733,677.4851231447883,314.91296999630316,2522.4914113804734,3900.5519122567725
2021-11-01,3221.6461827457156,4237.018942764349,1822.7374861361918,2365.9256988314787,1230.7798572876545,604.8108426627315,669.629599537695,309.9682089279728,2526.517906091842,3889.780568713227
2021-11-02,3274.0632599199803,4261.309849309089,1829.8217382695468,2383.134770619248,1228.3721453043838,620.0306166730525,657.1633025854571,310.84854624167195,2575.7099808833946,3894.8946373820245
2021-11-03,3266.206582370746,4239.591045991975,1821.5752561454112,2409.4822992755962,1195.4458498405954,618.327451202034,640.4030920528917,308.40133702605385,2536.8676491070187,3889.226116698398
2021-11-04,3186.9088354089986,4223.733285886469,1848.375969536998,2366.552745544721,1204.999568457657,619.729510489809,643.4230131426609,308.3148703979064,2538.142241168849,3910.195209063522
2021-11-05,3280.7023134474075,4263.577530694751,1891.305964819621,2357.125992326561,1222.1382066364636,634.8812891832384,664.2938063535414,312.11156787057536,2568.474569862994,3950.787397119654
2021-11-08,3218.6297527545426,4264.356798030446,1897.9096221254479,2344.570407557506,1214.6345413785973,634.650750333149,658.324316659575,311.03050228149226,2604.4390578823613,3933.0996766434937
2021-11-09,3202.4068803624045,4222.982762428348,1907.0909961398784,2322.4215233851696,1209.2295987958698,643.5650639273074,670.7001623482055,309.0798242862617,2569.150337657015,3959.6435000121305
2021-11-10,3169.934891341956,4248.45851996247,1855.9091271820555,2350.790993298663,1167.0761359471874,627.5841161422011,665.509285274618,303.80051654391457,2505.265481152673,3938.337306262586
2021-11-11,3177.100560128073,4284.263433676489,1908.203546974594,2330.990848973613,1214.0842191655731,651.8938217361306,664.8066034666572,300.8726021232228,2566.5653225422666,3973.366406211514
2021-11-12,3172.5972534134307,4363.850347537675,1881.5678223920897,2362.026969059329,1185.8806000252412,641.311102170024,672.8320153286078,298.94088807113314,2484.4678042141604,3962.7360733889113
2021-11-15,3196.3797419840207,4399.897747069461,1920.6252248264493,2353.8887772676435,1216.0306865897146,666.4797649373506,662.1423739551483,301.1377293580382,2522.6464478518083,3980.569879099104
2021-11-16,3215.826839632162,4385.127570586947,1907.4155312276928,2347.8176530375804,1197.231539768426,649.854406957045,665.6294125882537,296.73791065874104,2507.1501175869007,3971.0621816323887
2021-11-17,3131.449144795963,4304.105760834899,1906.682502700667,2285.650396242422,1183.3519404913422,647.887409649346,666.5822859363166,294.6336986954736,2478.7676281004483,4004.3274818326263
2021-11-18,3220.289480750631,4406.26615813831,1941.6695849903879,2313.6206072417663,1197.9681298201133,662.0658384425674,679.6136344716305,301.683959821461,2524.8527308213297,4006.328779119355
2021-11-19,3276.0163340028084,4383.007055978937,1942.9909903737082,2312.24518018236,1228.6958626981586,699.1453517955558,691.198213611971,302.8046310857662,2579.712365080785,4055.5423067472684
2021-11-22,3261.438609495255,4474.758298614897,1955.4176405112453,2364.711107364621,1243.9892342704961,709.7735989187984,706.2919109368609,301.8503151942334,2594.3556125597934,4017.333959286793
2021-11-23,3286.0300382835085,4532.767773015801,1979.030034529768,2437.8004699538665,1259.0996662270927,723.7321224984332,702.0959146169097,301.4668411378367,2637.2993765941083,4055.8962368613056
2021-11-24,3272.7836581008146,4522.715191625803,1937.5463320233284,2419.0912120996322,1249.208333951695,719.8946183561764,703.9292057366252,300.98302061415484,2615.632670250443,4019.456462174443
2021-11-25,3310.9550592235964,4568.477323414033,1963.5732276622066,2428.0341554096112,1237.4081551912973,728.0366665304654,701.7540859503862,298.30344850282034,2632.2832200991515,3992.2009403312336
2021-11-26,3368.6746635880745,4636.341404147506,2001.6354143389965,2424.7644324563366,1277.6087080556488,751.9702084643095,707.1464326577287,300.8814856668677,2652.7096823242173,4038.9400657046695
2021-11-29,3316.4621338182055,4532.4573307911005,1940.4278053301714,2403.944716150871,1234.0579181629544,739.5687985039814,690.7308549125531,292.31536091033126,2568.4523784807675,4008.1011623052495
2021-11-30,3310.2830676346885,4499.676432376822,1939.2907588508517,2403.5511015989246,1247.72913788003,757.623866209671,688.2455490656413,288.0402863443685,2577.705213963691,3991.083912387645
2021-12-01,3262.3448174638056,4422.249017063026,1927.837869378522,2367.024375133638,1237.9075194414327,745.2398920316579,680.0095893152919,283.7806226847964,2573.8635458050667,3997.213446109454
2021-12-02,3170.729722697273,4323.780715114675,1860.0018075197418,2298.718416762442,1194.4619941165327,706.522194569869,656.6031041773126,277.0760850433695,2499.052987395067,3930.0201098548605
2021-12-03,3136.745312034576,4315.946752332477,1838.5468182573873,2285.2884858637603,1202.277240274316,718.1222830191775,643.6609491706976,279.1355437764247,2519.5143332518373,3892.27263708454
2021-12-06,3179.330217450326,4423.609203545484,1834.1082609982006,2307.1864487997345,1217.7967809598692,726.8486468373713,655.1070375563386,281.55256326320404,2547.044359242688,3867.9197528955297
2021-12-07,3234.1124524409224,4519.772822018038,1851.4405230548925,2349.2306090480197,1212.7232500446662,731.7809698204402,666.0482866385689,282.4634535646451,2577.0195067735262,3871.386549964836
2021-12-08,3264.9241062422134,4481.072755024993,1853.8394313879994,2329.9476019825443,1218.9988866816097,731.9056178935705,664.4275404297096,285.4687347335822,2572.7405908556852,3831.2422666614852
2021-12-09,3358.1161671018126,4610.6552185944,1858.0753214610518,2404.9485764013384,1223.8757240531932,737.1891010574958,675.5414835805061,286.3191091589868,2571.815494799943,3821.6070763552993
2021-12-10,3311.9653136313977,4539.698602865855,1839.0325220766497,2353.288711857132,1218.5606466212125,745.4160584498977,665.17895297247,286.0070590334586,2571.7728267382204,3826.4707059596917
2021-12-13,3317.887297994888,4586.077635273331,1856.2846282014414,2341.6056307225153,1239.7428334303443,764.9229906461004,662.3272650404398,286.8544325496126,2617.0737428140596,3830.3250341780376
2021-12-14,3376.4211529588338,4756.307551480214,1868.1977383392486,2375.9800510423584,1256.4360360120377,781.0161137314302,669.3961168683336,293.3794803533448,2621.5742107387528,3905.450584847835
2021-12-15,3346.333218595617,4842.697191918335,1917.3449614937142,2393.9733546541565,1273.3433422321411,802.8320821161748,672.0875672322261,294.185228731851,2662.186992586046,3849.304482627872
2021-12-16,3347.579470362944,4803.5178146090575,1901.887414810195,2416.117967914123,1248.9282271134325,797.3365383052063,666.1825955678551,292.3856883071841,2651.1066689321897,3843.358971901736
2021-12-17,3379.791855294527,4881.188677786089,1909.0276983300887,2431.9847316802975,1241.692345608443,787.9933674672187,698.2500321594352,298.0559171213543,2620.7780950470274,3838.49365437106
2021-12-20,3407.5483755443793,4931.61321976014,1933.519117029571,2448.4000343810694,1255.3312958654137,800.5737487397594,704.271022894225,291.4999094440429,2640.5969336114154,3779.2059679542367
2021-12-21,3418.9814310412803,5125.377888074602,1964.1973461953867,2519.211827720327,1286.6205266060003,823.1035662895185,721.1141521741908,295.7199971186266,2735.293218781244,3782.0857211507173
2021-12-22,3446.6128335874146,5084.476827957371,1980.2226300699333,2480.1320443640725,1290.7544929680473,824.8814962912003,731.0866639613118,299.55367273312754,2716.5401964349608,3810.309480030693
2021-12-23,3410.3243594965243,4986.282227236509,1956.8027376403154,2430.301191633352,1308.3208473097204,833.5722274086493,712.9662881053625,296.72007871625055,2743.4460571529776,3863.683565648309
2021-12-24,3328.163982011611,4826.07062785667,1967.4092451549295,2377.6619417346733,1293.6672835221068,833.1111805375814,677.8832922839212,294.4070587157866,2732.731386890976,3867.5466096679243
2021-12-27,3277.378000351251,4803.136855886268,1930.5180552474283,2370.3891137374203,1258.689968339608,808.3898006697946,661.2036595755003,294.5148084412724,2698.7464707786307,3843.423522435912
2021-12-28,3281.28850508369,4721.274646199409,1915.8019283881806,2335.718238478734,1286.065866455489,808.0345320172643,674.4141665192761,298.75389149526603,2719.985273943211,3939.908588818026
2021-12-29,3302.5224996924258,4757.4648995580765,1923.18700577753,2384.013347207506,1307.9068865629922,812.2604721200721,666.2032695573209,298.6869619678261,2726.8334828605784,3941.4493802603574
2021-12-30,3369.5010160542656,4769.64396863521,1938.8550476104742,2394.060874052987,1334.1468807515753,804.7625070510832,664.2043418972233,300.59124496511697,2774.1908024295712,3946.477778689877
2021-12-31,3273.311021559472,4752.817452432265,1899.7092359978867,2348.9386346806104,1296.2423451849052,781.9374061985462,649.9180783764596,290.38939277902006,2735.9670022293335,3916.678717737343
2022-01-03,3309.02241262917,4707.795339230428,1898.5280170656315,2332.111546164123,1306.5453817708533,792.5992244719052,643.3075018995178,290.8835608736687,2756.4338739688274,3974.816009464435
2022-01-04,3347.9158404660307,4777.312029792347,1916.5253952698258,2400.2874283247243,1326.7771524463035,795.2249776749132,663.3779255835408,295.16564358703437,2775.7495023738948,3998.1801402737897
2022-01-05,3365.5753146140164,4816.075087185159,1929.260452806647,2426.1821852179833,1360.298287863996,820.9578653666865,671.6355838244347,299.94786530067034,2799.297000392817,4051.522921818517
2022-01-06,3464.897647124697,4860.024631918043,1935.6059792495248,2429.3552914609595,1356.9502971104996,814.0464373385339,670.6420004838008,295.7954600773247,2796.1659253921935,4068.142657377046
2022-01-07,3417.7333042988334,4926.774675901291,1944.154347622229,2484.165044419659,1349.7374527750608,819.6380754076636,662.2960258843506,298.4860320633789,2802.8686565614557,4103.332518665876
2022-01-10,3357.0209470201944,4839.322286077861,1935.9691832591702,2420.7168087669065,1345.7564120845684,803.9225894522467,664.4870688183198,293.3589119189119,2795.924627126758,4093.4554232044034
2022-01-11,3322.3458370495114,4855.595837589146,1935.9278268401258,2411.6138468719405,1328.8245438226727,778.8879591337171,665.0342417040655,287.3660683541404,2771.1547635947068,4045.31363456593
2022-01-12,3360.0534514104256,4860.436570777682,1937.1361958182624,2434.826875617113,1337.9424713359683,785.7211684426009,672.2337880715455,283.06404042969166,2798.832666712406,4048.6864275025628
2022-01-13,3308.635621590251,4817.553473586856,1919.9879558960874,2410.980126630947,1328.8292048351166,792.7089149052925,679.6094786222025,278.25533383461,2800.8881341402544,4064.647917525265
2022-01-14,3330.81775156635,4897.27991204301,1982.500253828571,2478.429059852822,1369.5976848672199,827.4979148565567,692.4923986609782,280.6330745115906,2866.4026980638855,4163.140052446539
2022-01-17,3290.1036955593277,4968.112483790116,1992.4639882940592,2467.560857093145,1377.4901906536643,812.1429186487758,700.0811475544796,283.7655265454179,2857.1097781114495,4195.596231531629
2022-01-18,3394.934430669729,5000.144930534025,1994.1992681359288,2525.2983025504386,1417.9215392852784,829.0880355087938,719.1749859185926,290.7251113099694,2886.261949921303,4238.076862865744
2022-01-19,3463.4291311125653,5147.424240021809,2039.361302162811,2565.5620138327577,1481.7232709231835,856.2164910036536,729.8952640890548,294.7373854576692,3003.09886815039,4327.954416710913
2022-01-20,3488.1899821349907,5193.026555472298,2050.8696723207445,2601.9506200068004,1452.0660346831526,843.0665018284872,732.665092981081,290.71465218379524,2987.9076090154745,4294.656707401691
2022-01-21,3588.087724561525,5356.076892791487,2078.291850295092,2667.9919587925515,1477.0170743816338,852.9590544659898,746.1968359618656,290.35229247103644,3001.5462219102687,4337.536036440867
2022-01-24,3625.9772209557177,5326.5439579248405,2107.5751987403555,2641.8824664236527,1500.2262878872225,874.9820915459743,749.1291885145432,292.93201000581115,3025.3859996148644,4354.359229047646
2022-01-25,3616.374941197406,5273.415126342741,2095.3419957510905,2574.2374556934246,1483.918145861042,864.5949706646687,740.9100978190202,291.1585187027111,2998.192272186928,4355.05559921143
2022-01-26,3668.690380384218,5262.412692857445,2074.746409098211,2539.377818484905,1469.1401326908056,853.3779452653152,730.0129739493477,286.25183777932256,2962.181841273043,4323.8539367249
2022-01-27,3705.4172290915158,5248.282491622518,2070.8333533226637,2508.347535823411,1469.3400148129936,845.2658437651712,735.2487759769413,280.5933166261082,2946.8232450265427,4301.491501110574
2022-01-28,3718.354620528881,5435.090163664828,2101.4324670184315,2553.452977543401,1488.0969388927924,839.5168298828737,743.0213624155219,279.06655092538267,2994.03421059548,4286.352684072024
2022-01-31,3713.7147336035055,5391.271822793944,2142.212575218069,2532.1534852925856,1539.4526736054383,873.020037921589,753.6976792926516,281.8095864273823,3069.1179693713707,4240.56541246814
2022-02-01,3699.6230227989295,5441.208274589316,2142.6803712096853,2510.4396652722357,1538.060599138761,890.5756999713069,769.271952459979,282.06148280103895,3100.5751533397492,4231.481220221257
2022-02-02,3603.7960607979003,5325.107589993119,2150.4706882234013,2458.7128237177176,1528.7515356781178,884.2679486741938,783.980864715185,286.90516432545627,3141.544557887682,4257.132720996115
2022-02-03,3622.750982353223,5238.344266132973,2186.0452661127583,2399.201316378736,1552.4205529805824,887.6469297247968,776.6913663745945,284.46819154799067,3151.1558225802846,4224.963522888929
2022-02-04,3593.725948541549,5277.217454051925,2153.151318146988,2415.515800551438,1552.4558847276392,877.8396002684711,768.0255358600664,283.10758189478935,3165.955420402875,4219.535722117926
2022-02-07,3565.8910693145694,5293.998687578449,2118.7721918458333,2436.2813497638112,1538.0659697779822,864.2563851428491,756.2639714592733,279.21991527384546,3150.4450640391697,4234.744654107153
2022-02-08,3532.364921681797,5305.646541615831,2057.504611431057,2417.639772229463,1500.0750402723954,832.7808520732061,738.6208983290082,275.0996057074997,3091.058112399895,4181.605496103055
2022-02-09,3412.035538116117,5099.110298195509,1993.6783445864476,2345.537215576917,1409.2952069880162,784.4052601123119,711.6343996845561,275.29235040153975,2956.3043800027513,4158.752260326395
2022-02-10,3421.6535002244145,4973.271505127837,2002.4388157466713,2306.416186174842,1421.3768746808807,827.3356191902118,689.4544633415788,280.5463061497138,2978.7919602433685,4194.566799088614
2022-02-11,3421.2207817828353,4948.293690887665,1985.5530571632441,2304.218395046224,1389.5311424351032,819.5029697484408,681.3095949478292,275.84805678353786,2932.30621593707,4202.724013160266
2022-02-14,3394.501727695459,4956.2020990744695,1962.1190260479677,2323.965152556535,1385.1633522615923,831.9941552143626,679.4884763238616,277.6666001113412,2931.4832496374506,4260.705227662455
2022-02-15,3358.2725356853207,4982.223890752571,1951.587752065941,2330.005319454898,1378.2076031782378,829.9317672595735,677.682179227683,277.9185815378843,2957.8831378239106,4300.822607203963
2022-02-16,3406.5664964106127,4983.627880384404,1941.1234278349182,2356.0894673854295,1390.04289272846,847.9737326643833,674.7592454476139,277.73104671349245,2937.175972589738,4281.9279654842285
2022-02-17,3462.495872985324,4988.318616422321,1969.9652603343727,2357.380561188592,1416.0598889819973,852.0166454449843,679.87841376137,269.42201029743046,2963.069992878535,4173.067829003093
2022-02-18,3530.9698765994344,5077.101602799466,2006.0176518050748,2437.630597023714,1429.6398062250225,880.385034304479,698.6479135684993,270.65236867771944,3031.541057235507,4154.628280578455
2022-02-21,3487.475025727817,5015.66345743606,1976.821097302135,2381.6498006702714,1427.293779273332,872.8195652806208,697.0595019739674,268.0554591960321,2970.8562668342606,4138.3837560381935
2022-02-22,3386.012849686332,4954.468371743616,1914.5173918478479,2402.776352967977,1397.1980223605299,850.9766138727794,701.8344380952586,263.8213222842072,2928.4584376007633,4100.9361000889685
2022-02-23,3402.1285568919075,5043.914831389349,1944.652596183961,2448.855500996244,1392.5867941010645,843.8303596177676,704.8833178908786,264.6685063136747,2909.611039782846,4210.91271772309
2022-02-24,3486.4098878507984,5132.488063593284,1974.203104769784,2482.604195672087,1403.3683605928254,853.9904742813158,714.8488243559751,262.3273862603712,2943.0946228697135,4203.380825689737
2022-02-25,3385.2157932239056,5020.570464140132,1930.2295637982015,2484.5685425849783,1378.163546983262,823.0717992419103,710.1176025829776,255.86850752155294,2914.166731654617,4123.753374166473
2022-02-28,3382.22338886447,5103.1967589485275,1906.595313055185,2474.9974855978294,1357.1280763549012,821.6588764412664,693.9044132826123,246.63073935692802,2878.6902610023517,4068.4990217982677
2022-03-01,3448.798550604946,5114.703907935442,1912.6809580817849,2514.5844018419693,1340.0267909131264,811.8761114604524,696.7753785449213,248.25972952559889,2853.0701696138813,4083.8663870124947
2022-03-02,3318.220779873501,4997.580302532399,1883.086899171731,2434.9152876164244,1312.6050823943742,800.0823220368488,682.2117743838355,246.53355073973032,2788.360555864949,4041.244496176185
2022-03-03,3352.240769841548,5028.9004077922955,1879.9030368958322,2453.921631039451,1324.3972513864467,785.797666687837,696.0927025100461,246.38781555983417,2800.9313497909434,4097.830686961112
